dataset_id,year,publisher,group_title,frequency_of_update,data_format,language,resource_count
333,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,136
334,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,131
335,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,143
336,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,151
337,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
338,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,94
338,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,67
339,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,1
340,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,57
340,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,18
341,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,1
342,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,18
342,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,78
343,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,76
343,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,16
344,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,5
344,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,16
345,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
345,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,10
346,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,52
346,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,17
347,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
347,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,16
348,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,54
348,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,68
349,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
349,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,11
350,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,24
350,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,87
351,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,13
352,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,52
352,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,20
353,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
353,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,11
354,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,8
354,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,61
355,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,10
355,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
356,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,6
356,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,16
357,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
357,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,14
358,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,99
358,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,10
359,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,38
360,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,35
361,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,21
362,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,20
363,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,1
364,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
365,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,71
365,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,2
366,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
367,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,97
367,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,56
368,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,44
368,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,47
369,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,32
369,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,44
370,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,12
370,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
371,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,35
371,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,44
372,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,7
372,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
373,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,45
373,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,22
374,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,8
374,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
375,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,232
375,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,14
376,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,202
376,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,83
377,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
378,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,2
378,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,32
379,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
380,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,58
380,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,129
381,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
382,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,77
382,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,139
383,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,16
383,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
384,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,68
384,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,118
385,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,56
385,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,125
386,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,15
386,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
387,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,52
387,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,2
388,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,9
388,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
389,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,39
389,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,114
390,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
390,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,13
391,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,36
391,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,142
392,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,1
393,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,43
393,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,117
394,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,12
394,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
395,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,34
395,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,269
396,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,13
397,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,23
397,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,238
398,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,13
399,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,240
400,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,42
401,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,16
401,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,307
402,2014,内閣府,教育・文化・スポーツ・生活,1,gif,英語,42
402,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,3
403,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,61
404,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,64
405,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,63
406,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,63
407,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,73
408,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
409,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,107
409,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,2
410,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,12
410,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,107
411,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,30
411,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
412,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,13
412,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,103
413,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,88
413,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,12
414,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
414,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,12
415,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,73
415,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,13
416,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,11
416,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,54
417,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,8
417,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,1
418,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,16
418,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,77
419,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,2
420,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,17
420,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,81
421,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,2
421,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,英語,2
422,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,23
422,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,107
423,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,14
424,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,15
424,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,22
425,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,13
426,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,13
426,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,26
427,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,英語,18
428,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,9
428,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,6
428,2014,内閣府,教育・文化・スポーツ・生活,1,TXT,日本語,2
429,2014,内閣府,教育・文化・スポーツ・生活,1,PDF,日本語,4
429,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,17
430,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,12
431,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,59
432,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,31
433,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,23
434,2014,内閣府,教育・文化・スポーツ・生活,1,HTML,日本語,1
435,2014,内閣府,司法・安全・環境,1,HTML,日本語,1
436,2014,内閣府,司法・安全・環境,1,HTML,英語,1
437,2014,内閣府,司法・安全・環境,1,HTML,日本語,2
437,2014,内閣府,司法・安全・環境,1,PDF,日本語,52
438,2014,内閣府,司法・安全・環境,1,HTML,日本語,4
438,2014,内閣府,司法・安全・環境,1,PDF,日本語,80
439,2014,内閣府,司法・安全・環境,1,PDF,英語,9
439,2014,内閣府,司法・安全・環境,1,HTML,英語,1
440,2014,内閣府,司法・安全・環境,1,HTML,日本語,122
440,2014,内閣府,司法・安全・環境,1,PDF,日本語,81
441,2014,内閣府,司法・安全・環境,1,PDF,英語,10
441,2014,内閣府,司法・安全・環境,1,HTML,英語,1
442,2014,内閣府,司法・安全・環境,1,HTML,日本語,113
442,2014,内閣府,司法・安全・環境,1,PDF,日本語,78
443,2014,内閣府,司法・安全・環境,1,PDF,英語,14
443,2014,内閣府,司法・安全・環境,1,HTML,英語,1
444,2014,内閣府,司法・安全・環境,1,PDF,日本語,71
444,2014,内閣府,司法・安全・環境,1,HTML,日本語,104
445,2014,内閣府,司法・安全・環境,1,HTML,英語,1
445,2014,内閣府,司法・安全・環境,1,PDF,英語,12
446,2014,内閣府,司法・安全・環境,1,PDF,日本語,79
446,2014,内閣府,司法・安全・環境,1,HTML,日本語,115
447,2014,内閣府,司法・安全・環境,1,PDF,英語,15
447,2014,内閣府,司法・安全・環境,1,HTML,英語,1
448,2014,内閣府,司法・安全・環境,1,HTML,日本語,109
448,2014,内閣府,司法・安全・環境,1,PDF,日本語,85
449,2014,内閣府,司法・安全・環境,1,PDF,英語,1
450,2014,内閣府,司法・安全・環境,1,HTML,日本語,116
450,2014,内閣府,司法・安全・環境,1,PDF,日本語,85
451,2014,内閣府,司法・安全・環境,1,HTML,英語,2
451,2014,内閣府,司法・安全・環境,1,PDF,英語,2
452,2014,内閣府,司法・安全・環境,1,HTML,日本語,104
452,2014,内閣府,司法・安全・環境,1,PDF,日本語,78
453,2014,内閣府,司法・安全・環境,1,HTML,英語,1
453,2014,内閣府,司法・安全・環境,1,PDF,英語,1
454,2014,内閣府,司法・安全・環境,1,HTML,日本語,95
454,2014,内閣府,司法・安全・環境,1,PDF,日本語,2
455,2014,内閣府,司法・安全・環境,1,PDF,英語,1
456,2014,内閣府,司法・安全・環境,1,PDF,日本語,1
456,2014,内閣府,司法・安全・環境,1,HTML,日本語,105
457,2014,内閣府,司法・安全・環境,1,PDF,英語,1
458,2014,内閣府,司法・安全・環境,1,PDF,日本語,75
458,2014,内閣府,司法・安全・環境,1,HTML,日本語,90
459,2014,内閣府,司法・安全・環境,1,PDF,英語,1
460,2014,内閣府,司法・安全・環境,1,HTML,日本語,1
461,2014,内閣府,司法・安全・環境,1,PDF,英語,1
462,2014,内閣府,司法・安全・環境,1,HTML,日本語,1
463,2014,内閣府,司法・安全・環境,1,PDF,英語,1
464,2014,内閣府,司法・安全・環境,1,HTML,日本語,1
465,2014,内閣府,司法・安全・環境,1,HTML,英語,41
466,2014,内閣府,司法・安全・環境,1,HTML,日本語,8
467,2014,内閣府,司法・安全・環境,1,HTML,英語,17
468,2014,内閣府,司法・安全・環境,1,HTML,日本語,8
469,2014,内閣府,司法・安全・環境,1,HTML,英語,15
470,2014,内閣府,司法・安全・環境,1,HTML,日本語,2
470,2014,内閣府,司法・安全・環境,1,PDF,日本語,2
471,2014,内閣府,司法・安全・環境,1,HTML,日本語,109
471,2014,内閣府,司法・安全・環境,1,PDF,日本語,56
472,2014,内閣府,司法・安全・環境,1,PDF,日本語,49
472,2014,内閣府,司法・安全・環境,1,HTML,日本語,90
473,2014,内閣府,司法・安全・環境,1,PDF,英語,7
473,2014,内閣府,司法・安全・環境,1,HTML,英語,1
474,2014,内閣府,司法・安全・環境,1,PDF,日本語,51
